[15.13898124, 77.74045641]    [308676, 308838, 308690, 378674, 308652, 308639]
[14.96779107, 49.08729604]    [487047, 356034, 499022, 476939, 356154, 280603]
[29.39362915, 34.88068697]    [211299, 45474, 45476, 45477, 527445, 485784]
[3.421522392, 39.9210434]    [110096, 373846, 147989, 503514, 142719, 558262]
[67.97930203, 23.02153839]    [340999, 340960, 341007, 340878, 172079, 340808]
[6.952680724, 99.99773883]    [75312, 492069, 204804, 546802, 406362, 511049]
[18.97299613, 47.85578182]    [232530, 232257, 232528, 232352, 232615, 232568]
[2.592629858, 93.23153697]    [313700, 12417, 488405, 74450, 62598, 297955]
[16.32428319, 62.72203604]    [266965, 426708, 426739, 426538, 426651, 426648]
[17.44244273, 38.59878217]    [147506, 549052, 51557, 112455, 371213, 377321]
[2.212299975, 70.69652021]    [127474, 405762, 292147, 649829, 424218, 317081]
[57.76321402, 27.45517617]    [67297, 427089, 67401, 506175, 67304, 67291]
[3.23645263, 95.27407373]    [205683, 125088, 309553, 533586, 536340, 463609]
[12.5809631, 41.19901937]    [67283, 67426, 464948, 67258, 122463, 67550]
[49.94519742, 78.80387235]    [329268, 101381, 547836, 371855, 484605, 371935]
[28.41861628, 40.2456294]    [5411, 92276, 358339, 224874, 5322, 5291]
[1.767157082, 41.87117955]    [406340, 149361, 406306, 345634, 406479, 48093]
[18.32412704, 59.51636194]    [194642, 104915, 72613, 47383, 671106, 366875]
[53.85669896, 33.07583552]    [665166, 414275, 572995, 478890, 236204, 361690]
[17.35913086, 88.27277045]    [373028, 373136, 320770, 251355, 373228, 251342]
[8.600064044, 33.10746364]    [464247, 172518, 158711, 437600, 452319, 372892]
[27.01386611, 70.28044824]    [117893, 430371, 48373, 422865, 205758, 294314]
[5.407708701, 75.86741577]    [206001, 127475, 337907, 419709, 305145, 310539]
[16.6201731, 14.19847615]    [467378, 526830, 467393, 467375, 388764, 341551]
[1.252725007, 86.98475035]    [357462, 550094, 484239, 340745, 484250, 133149]
[12.9199295, 75.00129767]    [504259, 479490, 487330, 350991, 118842, 491736]
[33.90528754, 56.41967918]    [306549, 277137, 537037, 512800, 439997, 422409]
[30.48079393, 25.55732073]    [27313, 18660, 281907, 106057, 320284, 167481]
[7.683796509, 14.19222092]    [416486, 397014, 50560, 256724, 205380, 127022]
[6.509358585, 76.39735814]    [422006, 361591, 577116, 576941, 492328, 674853]
[3.12925246, 96.95921151]    [403125, 360252, 441199, 171579, 441148, 441161]
[44.6664563, 72.01985461]    [617609, 525612, 523376, 213007, 116652, 295162]
[32.20281978, 28.15651493]    [224339, 224368, 224471, 224455, 224217, 224447]
